id,domain,source_type,datestamp,content,,
11,facebook.com,social media,,"උඩරට දුම්රිය මාර්ගය නැවත නොමිලයේම ඉදි කර දීමට බ්‍රිතාන්‍ය රජයෙන් පොරොන්දුවක් ?
රටටම සුබ ආරංචියක්! උඩරට දුම්රිය මාර්ගය නැවත වරක් නොමිලයේම ඉදි කර දීමට බ්‍රිතාන්‍ය රජය, අගමැතිණිය වෙත පොරොන්දු වී ඇති බවට ප්‍රවාහන නියෝජ්‍ය අමාත්‍ය ප්‍රසන්න ගුණසේන මහතා විසින් ප්‍රකාශයක්
",,
12,facebook.com,social media,,"ඩොනල්ඩ් ට්‍රම්ප් කුඩා කල ලංකාවේ මහණ වූ සැබෑ කතාව: රුහුණේ පන්සලෙන් වයිට් හවුස් (White House) එකට ගිය ""ඩොනල්ඩ් හාමු""
ඇමරිකාවේ හිටපු සහ වත්මන් ජනාධිපති, කෝටිපති ව්‍යාපාරික ඩොනල්ඩ් ට්‍රම්ප්ගේ හිසකෙස් විලාසිතාව දෙස බලන බොහෝ දෙනෙකු සිතෙන්නේ එය අමුතුම විලාසිතාවක් කියාය. නමුත් එහි ඇත්තේ රුහුණු පුරවරයේ සහ වනාන්තරයක පිහිටි පැරණි පන්සලක උරුමයකි. කුඩා කල අතිශය දඩබ්බර, මුරණ්ඩු දරුවෙකු වූ ඩොනල්ඩ්ව හික්මවීම සඳහා ඔහුගේ පියා වන ෆ්‍රෙඩ් ට්‍රම්ප් (Fred Trump) ඔහුව එවකට ලංකාවේ රුහුණු ප්‍රදේශයේ ප්‍රසිද්ධ ආරණ්‍ය සේනාසනයක නායක හිමියන් වෙත භාර දුන්නේ 1950 දශකයේ මැද භාගයේදීය.
""ට්‍රම්ප් හාමු"" සහ කසිප්පු පෙරන්නන් වැටලීම
පන්සලට පැමිණි පසු බිස මුඩු කර, කහ සිවුරක් පොරවා ""තංගල්ලේ පියරතන"" නමින් මහණ වූ කුඩා ඩොනල්ඩ්, කෙටි කලකින්ම පන්සලේ කැපී පෙනෙන චරිතයක් විය. අන් සාමණේර හිමිවරුන් මෙන් නොව, ඩොනල්ඩ් හිමියන් පන්සලේ දායක සභාව පාලනය කිරීමට දැඩි උනන්දුවක් දැක්වූහ. උන්වහන්සේ දානෙට ලැබෙන පිරිකර සහ සල්ලි කළමනාකරණය කිරීමට වෙනමම ක්‍රමවේදයක් හැදූහ. දිනක් පන්සල අසල කැලෑවේ හොරෙන් කසිප්පු පෙරු පිරිසක් වෙත වැඩම කළ ඩොනල්ඩ් හිමියන්, ""You are fired!"" (උඹලව අදින් පස්සේ අයින් කරලා තියෙන්නේ) යැයි සිංහල උච්චාරණයෙන් පවසා ඔවුන්ව පන්නා දැමුවේ ගමේ දායකයන් පුදුමයට පත් කරමිනි.
තාප්පය හැදීමේ මුල්ම අත්දැකීම
පන්සලට නිතරම වන අලි කඩාවදින බැවින්, පන්සල වටා විශාල මහා ප‍්‍රාකාරයක් (තාප්පයක්) බැඳීමට ඩොනල්ඩ් හිමියන් තීරණය කළහ. උන්වහන්සේ ගමේ දායකයන් රුස්කර, ""අපි මේ පන්සල වටේ ලොකු තාප්පයක් හදනවා, ඒකට යන වියදම ගමේ අල්ලපු හොර හරක් හොරකම් කරන ගම්මානයේ අයගෙන් අය කරගන්නවා"" (We will build a wall, and make them pay for it) යැයි ප්‍රකාශ කළහ. ට්‍රම්ප් පසුකාලීනව ඇමරිකානු ජනාධිපති වී මෙක්සිකෝ සීමාවේ තාප්පය හැදීමට අත්තිවාරම දැමුවේ ලංකාවේ පන්සලේ තාප්පය හැදීමේ අත්දැකීමෙන් බව රහසකි.
සිවුරු හැර යාම සහ කෙස් කළඹේ රහස
වසර කිහිපයකට පසු ඩොනල්ඩ් හිමියන්ට නැවත ඇමරිකාවට යාමට කාලය පැමිණි බැවින්, උන්වහන්සේ දැඩි සංවේගයෙන් යුතුව උපැවිදි (සිවුරු හැරීම) වූහ. සිවුරු හැර යන දිනයේ නායක හිමියන් ඩොනල්ඩ්ගේ හිස පිරිමැද, ""උඹ කවදා හරි රටක රජෙක් වෙනවා, හැබැයි ලංකාවේ මහණ වෙලා හිටපු බව කාටවත් කියන්න එපා"" යැයි පැවසූහ. එදා පන්සලෙන් පිටව යන විට ඩොනල්ඩ්ගේ හිසෙහි කෙස් වැටෙන්නට පටන් ගත්තේ වටකුරු කහ පැහැති අමුතුම හැඩයකටය. අදටත් ට්‍රම්ප් නම් හිසකෙස් සකසන්නේ එදා තම අතීත සිහිපත් වීමටය.
ට්‍රම්ප් අදටත් තීරණ ගැනීමේදී පාවිච්චි කරන ""ඩීල් දැමීමේ කලාව"" (The Art of the Deal) ඉගෙන ගත්තේ ලංකාවේ පන්සල්වල කසින පින්කම්වලට සල්ලි එකතු කරන ක්‍රමවේදයන් දෙස බලා සිටීමෙන් බව වොෂින්ටනයේ දේශපාලන විචාරකයන් පවා නොදන්නා සත් යකි.
",,
13,nethnews.lk,news website,11/2/2020 0:00,පානදුර මුහුදු වෙරළට ඩොල්ෆින් 100කට අධික ප්‍රමාණයක් ගොඩ ගසා ඇති බව වාර්තා වනවා. මෙම ඩොල්ෆින් මත්ස්‍යයින් අද පස්වරුවේ සිට මෙලෙස මුහුදු වෙරළට ගොඩ ගසා ඇත. මේ වන විට නිරෝධායන ඇඳිරි නීතිය පනවා තිබියදීත් ඇතැම් ප්‍රදේශවාසින් විසින් මෙම ඩොල්ෆින් මත්ස්‍යයින් යළි මුහුදට යොමු කිරීම සඳහා විශාල උත්සහයක් ගනිමින් සිටින බවයි වාර්තා වන්නේ. පොලිසිය විසින් වෙරළාරක්ෂක බළකායේ ද සහය ඇතිව මෙම ඩොල්ෆින් මත්ස්‍යයින් නිරුපද්‍රිතව බේරා ගැනීමේ මෙහෙයුමක් ආරම්භ කොට ඇත.,,
14,gosip-lankanews.com,news website,11/3/2020 0:00,කොවිඩ් වෛරසය ආසාදනය වූ බවට තහවුරු වූ කාන්තාවන් දෙදෙනෙකු කොළඹ ජාතික රෝහලේදී ජිවිතක්ෂයට පත්ව තිබෙන බව සෞඛ්‍ය අංශ තහවුරු කර සිටිනවා.ඒ අනුව මෙරට සමස්ත කොරෝනා මරණ සංඛ්‍යාව 23ක් දක්වා ඉහළ ගොස් ඇත.කොටහේන ප්‍රදේශයේ පදිංචි වයස අවුරුදු 68ක් වයසැති කාන්තාවක් සහ ග්‍රෑන්ඩ්පාස් ප්‍රදේශයේ පදිංචි 61ක් හැවිරිදි කාන්තාවක් මෙලෙස ජිවිතක්ෂයට පත්ව ඇත.,,
15,ada.lk,news website,11/4/2020 0:00,"කැනඩාවේ මහජන සෞඛ්‍ය ඒජන්සිය විසින් කැනේඩියානු ජාතිකයන්ගෙන් ඉල්ලා සිටියේ පෙරනයක් සහිත ස්ථර තුනකින් සාදන ලද මුඛ ආවරණයක් පැලඳීමට කටයුතු කරන ලෙසය. අඟහරුවාදා ඔටාවා හි පැවති මාධ්‍ය හමුවකදී කැනඩාවේ ප්‍රධාන මහජන සෞඛ්‍ය නිලධාරී තෙරේසා ටැම් පැවසුවේ මුඛ ආවරණය සඳහා පෙරහන් තට්ටුවක් එක් කිරීමෙන් කැනේඩියානුවන්ට කොවිඩ්-19 වෛරසයට එරෙහිව අමතර ආරක්ෂාවක් ලබාදෙන බවයි. සකසා ගන්නා ආකාරය, යොදාගන්නා අමු ද්‍රව්‍ය සහ විශේෂයෙන්ම ශල්‍ය නොවන මුඛ ආවරණවල යෝග්‍යතාව මත පදනම්ව ඉන් ලැබෙන ආරක්ෂාව පිළිබඳ පරාමිතීන් වෙනස් වන බැවින් පෙරනයක් සහිත මුඛ ආවරණයක් පැලඳීමෙන් කුඩා වෛරස අංශු උගුලට හසුකර ගැනීමටත්, කොවිඩි-19 වලින් තවදුරටත් ආරක්ෂා වීමටත් උපකාරී වන බව ටැම් පැවසීය. ""යෝග්‍යතාව ඉතා වැදගත් දෙයක් බව මම අවධාරණය කරනවා"" ඇය පැවසුවාය. ""එය ඔබේ මුඛය හා නාසය වටා හොඳින් ගැලපෙන ලෙස හා මුඛය සහ නාසය හොඳින් ආවරණය කළ යුතු වෙනවා. මේ නිසා මුඛ ආවරණයේ යෝග්‍යතාව ඉතා වැදගත්"" ඇය වැඩිදුරටත් පැවසුවාය. අනාගතයේදී නව මුඛ ආවරණ මිලදී ගැනීමේදී කැනේඩියානුවන් මෙම ස්ථර තුනකින් සාදන ලද ඒවා සොයා බැලිය යුතු බව ටැම් වැඩිදුරටත් පැවසීය. කැනඩාවේ මහජන සෞඛ්‍ය ඒජන්සිය අනුව, ශල්‍ය නොවන මුඛ ආවරණ අවම වශයෙන් ස්ථර තුනකින් සෑදිය යුතු අතර, ඉන් දෙකක් කපු හෝ ලිනන් වැනි තදින් වියන ලද ද්‍රව්‍ය රෙදි විය යුතුය. මැද ස්ථරයේ තුනෙන් එකක් වියන ලද පොලිප්‍රොපිලීන් රෙදි වැනි පෙරහන් ආකාරයේ රෙදි විය යුතුය.",,
16,hirunews.lk,news website,10/30/2020 0:00,ඊයේ දිනයේ සිට බස්නාහිර පළාතෙන් පිටව යන සෑම ස්ථානයකම පොලිස් නිලධාරීන් විසින් විශේෂ පරීක්ෂා කිරීම් සිදුකර ඇති බව බස්නාහිර පළාත් ජ්‍යෙෂ්ඨ නියෝජ්‍ය පොලිස්පති දේශබන්දු තෙන්නකෝන් ප්‍රකාශ කළා.ඒ මහතා මේ බව ප්‍රකාශ කළේ අද උදෑසන හිරු TV පත්තරේ විස්තරේ වැඩසටහන සමග සජීවීව එක්වෙමින්.එහිදී ඇතැම් ස්ථානවල දැඩි රථවාහන තදබදයක් ඇතිවූ බවයි දේශබන්දු තෙන්නකෝන් මහතා වැඩිදුරටත් සඳහන් කළේ.ඒ අනුව බස්නාහිර පළාතේ පදිංචිකරුවන් විශාල පිරිසක් පළාතෙන් පිටව ගොස් ඇති බවට පළවන කටකතා සියල්ල අසත්‍ය බවයි හිරු TV පත්තරේ විස්තරේ වැඩසටහනට ප්‍රකාශ කළේ.කෙසේ වෙතත් එම නීතියට අවනත නොවී මේ වනවිටත් බස්නාහිර පළාතෙන් පිටව ගොස් සිටින පිරිස් සිටී නම් එම පුද්ගලයන්ට අදාළ ප්‍රදේශවල පොලිස් ස්ථාන හරහා නීතිමය පියවර ගැනීමට කටයුතු කරන බවයි ඔහු වැඩිදුරටත් සඳහන් කළේ.මේ අතර නිරෝධායන ඇඳිරි නීතිය පනවා ඇති මෙම කාලසීමාවේ පිරිස් එක්රැස් වී ක්‍රීඩා කිරීමට හෝ කල්ලි කණ්ඩායම් ගැසී සිටීමට කිසිවෙකුටත් අවස්ථාව හිමි නොවන බවද ඔහු සඳහන් කළා.ඒ පිළිබඳව විමර්ශනය කර කඩිනම් පියවර ගැනීමට විශේෂ පොලිස් කණ්ඩායම් ක්‍රියාත්මක බවද දේශබන්දු තෙන්නකෝන් මහතා පැවසුවා.මේ අතර ඇඳිරි නීතිය කඩ කිරීම සම්බන්ධයෙන් ඊයේ මධ්‍යම රාත්‍රියේ සිට පුද්ගලයින් 50කට ආසන්න ප්‍රමාණයක් අත්අඩංගුවට ගෙන තිබෙනවා.කෙසේ වෙතත් එහිදී වැඩිදුරටත් අදහස් දක්වමින් බස්නාහිර පළාත් ජ්‍යෙෂ්ඨ නියෝජ්‍ය පොලිස්පතිවරයා සඳහන් කළේ ඇඳිරිනීතිය කඩ නොකර සිය නිවෙස්වලට වී සිටීමේ අවශ්‍යතාව ජනතාව අවබෝධ කරගැනීම සමාජ වගකීමක් බවයි.,,
17,sarasaviya.lk,news website,9/17/2020 0:00,රන්ජන් ප්‍රසන්න අධ්‍යක්ෂණය කළ විසංගමනය සිනමාපටය තවත් අන්තර් ජාතික සම්මානයක් දිනා ගත්තේය. ඒ ලන්ඩන් ලිෆ්ට් ඕෆ් අන්තර් ජාතික සිනමා උලෙළේදීය. හොඳම අධ්‍යක්ෂවරයාගේ කුලුඳුල් සිනමා නිර්මාණය අංශය යටතේ දෙවැනි ස්ථානය විසංගමනයට හිමිව තිබේ. මහේෂ් විජේරත්න නිෂ්පාදනයක් වන විසංගමනය උපාලි ගම්ලත්ගේ තිර රචනයකි. අශාන් ඩයස්  සේමිණි ඉද්දමල්ගොඩ  සමනලි ෆොන්සේකා ඇතුළු නළු නිළියන් රැසක් මෙහි චරිත මවති.,,
18,hirunews.lk,news website,11/3/2020 0:00,මුහුණු ආවරණ පැළඳීම කොවිඩ් 19 වෛරසයෙන් ආරක්ෂා වීම සඳහා ලෝක සෞඛ්‍ය සංවිධානය නිර්දේශ කළේ වෛසරය ව්‍යාප්තිය ආරම්භයේදීමයි.නමුත් ඔබේ මුහුණු ආවරණය නිසි ප්‍රමිතියෙන් යුත් එකක් නොවේ නම් නව කොරෝනා වෛරසයට ඔබේ ස්වසන පද්ධතිය පහසුවෙන් ආක්‍රමණය කළ හැකි වනවා.එසේ නම් මුහුණු ආවරණයේ නිසි ප්‍රමිතිය තහවුරු කරගන්නේ කෙසේද ?,,
19,adaderana.lk,news website,10/30/2020 0:00,මිනුවන්ගොඩ සහ පෑලියගොඩ කොවිඩ් පොකුරෙන් වාර්තා වූ සමස්ථ ආසාදිතයින් සංඛ්‍යාව 6 145 දක්වා ඉහළ ගොස් තිබේ. ඊයේ (29) දිනය තුළ පමණක් ආසාදිතයින් 586 දෙනෙකු හඳුනාගැණුනි. ඔවුන්ගෙන් 115 දෙනෙකු නිරෝධායන මධ්‍යස්ථානවලින් හඳුනාගෙන ඇති බව රජයේ ප්‍රවෘත්ති දෙපාර්තමේන්තුව පැවසුවේය. ආසාදිතයින් 467 දෙනෙකු පෑලියගොඩ මත්ස්‍ය වෙළෙඳසැළ සහ ධීවර වරායන් ආශ්‍රිතව හඳුනාගෙන තිබේ. ඉන් 50 දෙනෙකු මීගමුව ධීවර වරාය ආශ්‍රිතව හඳුනාගෙන ඇති බව යුද හමුදාපති ලුතිනන් ජෙනරාල් ශවේන්ද්‍ර සිල්වා මහතා ප්‍රකාශ කළේය. විදේශයන්හි සිට පැමිණි ශ්‍රී ලාංකිකයෙකු සහ ඉන්දුනීසියානු නාවිකයින් තිදෙනෙකු ආසාදිතයින් බවට ඊයේ හඳුනාගෙන තිබුණි. ඒ අනුව මෙරට සමස්ථ ආසාදිතයින් සංඛ්‍යාව 9 791 දක්වා ඉහළ ගොස් තිබේ. ඔවුන්ගෙන් 5 630 දෙනෙකු රෝහල්වල ප්‍රතිකාර ලබන බව වසංගත රෝග විද්‍යා අංශය පැවසුවේ.,,
20,deshaya.lk,news website,5/16/2020 0:00,කොරෝනා රෝගය නිසා දැඩි පීඩාවට පත්ව සිටින වැලිසර නාවික හමුදා කඳවුරේ සෙබළුන්ට ලබාදීමට වෛද්‍ය ඒලියන්ත වයිට් විසින් විශේෂ ඖෂධීය පානයක් සකස්කර තිබේ.අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතාගේ උපදෙස් මත වෛද්‍ය වයිට් විසින් දැනට මෙම ඖෂධීය පානය පූර්ව අත්හදා බැලීම් ගණනාවකට යොමුකොට සාර්ථක ප්‍රතිඵල ලබා ඇතැයි පැවසේ.ඒ අනුව අග්‍රාමාත්‍ය කාර්යාලයේ මෙහෙයවීමෙන් වෛද්‍ය වයිට් විසින් සකස් කළ ඖෂධීය පානය ඉදිරි සතියේ වැලිසර නාවික හමුදා කඳවුරේ සෙබළුන් වෙත ලබාදීමට නියමිතය. එහි නේවාසික සෙබළුන්ගෙන් 500ක් පමණ මේ වනවිට කොරෝනා රෝගයට ගොදුරු වී සිටින බව වාර්තා විය. ඒ අයගෙන් 151 දෙනෙක් ගිය සිකුරාදා වනවිට සුවය ලබා සිටියහ.,,
21,lankadeepa.lk,news website,10/23/2020 0:00,(බන්දුල ඉලේපෙරුම)  එදා ජුලියස් සීසර් ඝාතනය කළේ ඇයි දැයි ඝාතකයාගෙන් ඇසූ විට ඔහු කීවේ “මම සීසර්ට ආදරෙයි නමුත් රෝමයට ඊට වඩා ආදරෙයි “ යනුවෙන් බවත් තමාත් විපක්ෂයේ සිට ඊයේ ගනු ලැබුවේ එවැනි තීරණයක් බවත් සමගි ජනබලවේගයේ ජාතික ලැයිස්තු මන්ත්‍රීනී ඩයනා ගමගේ ප්‍රකාශ කළාය.  අද(23) පාර්ලිමේන්තුවේ පැවැත්වෙන කොවිඩ් 19 වසංගත තත්ත්වය පිළිබඳ විවාදයට එක්වෙමින් ඇය මේ බව කියා සිටියාය.  වැඩිදුරටත් අදහස් දක්වමින් ඇය කියා සිටියේ අතපය බැඳ දමා ජනපතිට පීනන්නට කීවොත් පිහිනිය නොහැකි බවයි. එබැවින් ජනපතිට ඕනෑම සහායක් තමා ලබාදෙන බවද කොතරම් විනය පරීක්ෂණ තැබුවද තම හිතට එකඟව අවංකව කටයුතු කරන බවද සමගි ජනබලවේගයේ ජාතික ලැයිස්තු මන්ත්‍රීනී ඩයනා ගමගේ පැවසුවාය.,,
22,adaderana.lk,news website,10/28/2020 0:00,ලොව පුරා සිදුව ඇති කොවිඩ් මරණ වලට වායු දූෂණයේ බලපෑමක් පවතින බවට අධ්‍යයනයකින් අනාවරණය වී තිබේ. ජර්මානු හා සයිප්‍රස් විශේෂඥයින් පිරිසක් විසින් සිදුකළ අධ්‍යයනයකින් අනාවරණය වී ඇත්තේ ලොව පුරා මේ දක්වා සිදුව ඇති කොවිඩ් මරණ වලින් සියයට 15කට වායු දූෂණයේ බලපෑමක් පවතින බවට නිගමනය කළ හැකි බවය. විශේෂයෙන් පෘථීවියේ පරිසර දූෂණය වැඩිම කලාපය ලෙස සැලකෙන නැගෙනහිර ආසියානු කාලාපයේ කොවිඩ් මරණවලින් සියයට 27කටම වායු දූෂණය හේතු වී ඇති බව එම අධ්‍යයනයෙන් අනාවරණය කර ඇත. වායු දූෂණය හේතුවෙන් සෑම පුද්ගලයෙකුගේම අපේක්ෂිත ආයු කාලයෙන් වසර දෙකක් අඩුවන බවට විද්‍යාඥයින් සිදුකළ පර්යේෂණ වලින් මීට පෙර අනාවරණය කර තිබුණි.,,
23,lankaenews.lk,news website,7/24/2020 0:00,අයි ඩී එච් රෝහලේ ප්‍රතිකාර ලබමින් සිටි පැනගිය කොරෝනා ආසාදනය යුද හමුදා බුද්ධි අංශ විසින් අත්අඩංගුවට ගෙන තිබෙනවා. ඒ කොළඹ ජාතික රෝහල අසල දී ය. ඔහු ගමන්ගත් ත්‍රිරෝද රථ රියදුරු නිරෝධායන කටයුතු සඳහා යොමු කර ඇති බව ද පොලීසිය සඳහන් කරනවා.,,
24,aruna.lk,news website,11/4/2020 0:00,"මේ වන තුරු ඇමරිකානු ජනාධිපතිවරණයේ නිල ප්‍රතිඵල මෙතෙක් මුළුමනින්ම නිකුත් කර නැතත්, ධවල මන්දිරයේ සිට විශේෂ ප්‍රකාශයක් කරන ජනපති සඳහන් කරන්නේ තමන් මැතිවරණය ජය ගෙන ඇති බවයි.එමෙන්ම ඉදිරි ඡන්ද ගණන් කිරීමේ කටයුතු සියල්ල අත්හිටුවීම සඳහා ශ්‍රේෂ්ඨාධිකරණය වෙත යන බවද ඔහු සඳහන් කරනවා.ජනපති ට්‍රම්ප් මේ බව ප්‍රකාශ කරන්නේ’ ඩිමොක්‍රටික් අපේක්ෂක ජෝ බයිඩ්න්, ජයග්‍රහණය සඳහා අවශ්‍ය කොට්ඨාශ ඡන්ද 270 කින් 220 ක් ජයග්‍රහණය කර සිටියදීයි. ට්‍රම්ප්ට හිමිව ඇත්තේ එම ඡන්ද 213 ක් පමණයි.කෙසේ වුවත් ජයග්‍රාහකයා තීරණය වන්නේ ඡන්ද වැඩි සංඛ්‍යාවක් පවතින ජනගහනයෙන් වැඩි ප්‍රාන්තවල ප්‍රතිඵල ලැබීමත් සමඟයි.ඡන්ද ගණනය කිරීම තමාට අවාසිදායක විය හැකි බැවින් ශ්‍රේෂ්ඨාධිකරණය හරහා එය අත්හිටුවීම ජනපති ට්‍රම්ප්ගේ අරමුණ බවද පැවසේ.",,
25,lankacnews.com,news website,10/27/2020 0:00,දින 09ක කාලයකදී කොළඹ නගරයේ අහඹු ලෙස සිදුකරන ලද කොරෝනා පරීක්ෂණවලින් පුද්ගලයන් 937 දෙනෙකු කොරෝනා ආසාදිත යයි සොයා ගෙන ඇත. නගර සභාවේ ප්‍රධාන සෞඛ්‍ය වෛද්‍ය නිලධාරී රුවන් විජයමුණි මහතා සඳහන් කරන්නේ මෙම ආසාදිතයන් ප්‍රමාණය සොයා ගත්තේ පුද්ගලයන් 5367 දෙනෙකුට පරීක්ෂණ සිදු කිරීමෙන් බවයි. මෙය කොළඹ නගරයෙන් හමුවූ වැඩිම රෝගීන් සංඛ්‍යාව ද ඔහු සඳහන් කළේ ය.,,
